,Unnamed: 0,host_response_rate,host_acceptance_rate,host_listings_count,host_total_listings_count,host_verifications,latitude,longitude,accommodates,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,host_location_Argentina,host_location_Australia,host_location_Belgium,host_location_Britain,host_location_Canada,host_location_China,host_location_Colombia,host_location_Denmark,host_location_Emirates,host_location_Finland,host_location_France,host_location_Germany,host_location_Ireland,host_location_Italy,host_location_Kingdom,host_location_Lithuania,host_location_Netherlands,host_location_Romania,host_location_Singapore,host_location_Spain,host_location_Sweden,host_location_Switzerland,host_location_Turkey,host_location_US,host_location_unknown,host_response_time_unknown,host_response_time_within a day,host_response_time_within a few hours,host_response_time_within an hour,neighbourhood_cleansed_Bijlmer-Oost,neighbourhood_cleansed_Bos en Lommer,neighbourhood_cleansed_Buitenveldert - Zuidas,neighbourhood_cleansed_Centrum-Oost,neighbourhood_cleansed_Centrum-West,neighbourhood_cleansed_De Aker - Nieuw Sloten,neighbourhood_cleansed_De Baarsjes - Oud-West,neighbourhood_cleansed_De Pijp - Rivierenbuurt,neighbourhood_cleansed_Gaasperdam - Driemond,neighbourhood_cleansed_Geuzenveld - Slotermeer,neighbourhood_cleansed_IJburg - Zeeburgereiland,neighbourhood_cleansed_Noord-Oost,neighbourhood_cleansed_Noord-West,neighbourhood_cleansed_Oostelijk Havengebied - Indische Buurt,neighbourhood_cleansed_Osdorp,neighbourhood_cleansed_Oud-Noord,neighbourhood_cleansed_Oud-Oost,neighbourhood_cleansed_Slotervaart,neighbourhood_cleansed_Watergraafsmeer,neighbourhood_cleansed_Westerpark,neighbourhood_cleansed_Zuid,room_type_Hotel room,room_type_Private room,room_type_Shared room,bathrooms_text_0 shared baths,bathrooms_text_1 bath,bathrooms_text_1 private bath,bathrooms_text_1 shared bath,bathrooms_text_1.5 baths,bathrooms_text_1.5 shared baths,bathrooms_text_2 baths,bathrooms_text_2 shared baths,bathrooms_text_2.5 baths,bathrooms_text_3 baths,bathrooms_text_3 shared baths,bathrooms_text_3.5 baths,bathrooms_text_3.5 shared baths,bathrooms_text_4 baths,bathrooms_text_4 shared baths,bathrooms_text_4.5 baths,bathrooms_text_5 baths,bathrooms_text_5.5 baths,bathrooms_text_Half-bath,bathrooms_text_Private half-bath,bathrooms_text_Shared half-bath,bathrooms_text_unknown,host_identity_verified_t,host_has_profile_pic_t,has_availability_t,instant_bookable_t,host_is_superhost_t
2443,2443,100,33,0,0,5,52.36781,4.87568,4,2.0,2.0,44,250.0,5,1125,5.0,5.0,1125.0,1125.0,5.0,1125.0,5,5,5,54,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
2444,2444,59,100,0,0,3,52.36682,4.88388,4,2.0,3.0,68,198.0,7,180,1.0,7.0,99.0,99.0,7.0,99.0,10,35,65,147,4,4,1,4.25,4.25,3.5,4.25,4.0,5.0,3.5,2,2,0,0,2.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
2445,2445,100,100,3,3,8,52.35896,4.81951,2,1.0,1.0,52,80.0,2,1125,2.0,2.0,30.0,1125.0,2.0,1038.3,8,38,58,331,225,24,2,4.9,4.94,4.94,4.95,4.97,4.64,4.76,3,0,3,0,2.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
2446,2446,100,100,1,1,4,52.35601,4.91086,2,1.0,1.0,40,157.0,3,365,3.0,3.0,365.0,365.0,3.0,365.0,0,0,0,0,16,1,0,4.8,4.73,4.73,4.8,4.73,4.67,4.6,1,1,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2447,2447,100,100,1,1,4,52.37815,4.94705,2,1.0,1.0,47,70.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,0,0,0,0,122,3,1,4.78,4.87,4.72,4.97,4.94,4.59,4.7,1,0,1,0,1.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
2448,2448,0,0,1,1,9,52.36383,4.85654,2,1.0,1.0,36,112.0,5,30,5.0,5.0,1125.0,1125.0,5.0,1125.0,0,0,0,0,25,0,0,4.88,4.96,4.96,5.0,5.0,4.84,4.84,1,1,0,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
2449,2449,67,100,2,2,4,52.34992,4.91378,2,1.0,1.0,83,100.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,0,0,0,0,14,8,0,5.0,5.0,5.0,5.0,5.0,4.86,4.71,1,1,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
2450,2450,100,97,20,20,2,52.35576,4.90549,2,1.0,1.0,40,176.0,2,1125,1.0,1.0,99.0,99.0,1.0,99.0,19,44,74,260,21,3,0,4.86,4.95,5.0,4.9,4.86,4.67,4.38,20,4,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
2451,2451,0,0,3,3,7,52.37588,4.87486,2,1.0,1.0,50,99.0,1,125,1.0,1.0,125.0,125.0,1.0,125.0,6,6,7,7,72,10,1,4.77,4.8,4.86,4.9,4.81,4.78,4.59,2,0,2,0,2.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
2452,2452,0,0,1,1,5,52.372,4.84921,2,1.0,1.0,38,99.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,0,0,0,0,29,0,0,5.0,4.97,4.97,5.0,5.0,4.76,4.86,1,1,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
2453,2453,100,0,1,1,5,52.38278,4.85254,2,1.0,1.0,34,56.0,4,21,2.0,4.0,1125.0,1125.0,3.9,1125.0,4,4,4,225,265,0,0,4.8,4.8,4.69,4.91,4.93,4.58,4.76,1,0,1,0,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
2454,2454,0,100,0,0,2,52.35602,4.90959,2,1.0,1.0,23,140.0,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,0,0,0,0,4,2,0,5.0,4.75,5.0,5.0,5.0,4.5,4.75,1,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2455,2455,100,100,2,2,6,52.38001,4.88879,4,2.0,2.0,67,495.0,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,0,0,0,24,55,13,4,4.96,4.98,5.0,4.96,5.0,4.98,4.73,1,1,0,0,1.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
2456,2456,100,100,0,0,3,52.35712,4.89098,7,4.0,8.0,73,361.0,7,180,7.0,7.0,99.0,99.0,7.0,99.0,0,21,44,268,3,3,1,4.67,4.33,4.67,5.0,5.0,5.0,5.0,5,5,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
2457,2457,80,57,1,1,6,52.360474,4.892034,4,2.0,2.0,55,195.0,4,14,4.0,4.0,14.0,14.0,4.0,14.0,1,8,29,29,35,0,0,4.91,4.91,4.94,4.97,4.94,4.88,4.88,1,1,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
2458,2458,100,85,0,0,2,52.36677,4.8756,4,2.0,2.0,26,337.0,2,365,1.0,3.0,365.0,365.0,2.4,365.0,6,36,61,61,3,3,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2459,2459,100,99,8,8,2,52.35271,4.8967,2,1.0,1.0,18,74.0,1,1125,1.0,5.0,999.0,999.0,1.2,999.0,29,59,89,364,5,2,0,4.6,4.6,4.4,4.6,4.8,4.4,4.4,8,0,8,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
2460,2460,0,0,2,2,5,52.35914,4.88228,4,1.0,3.0,37,131.0,1,99,1.0,1.0,99.0,1000.0,1.0,822.7,0,0,0,69,2,0,0,4.5,5.0,5.0,5.0,5.0,4.5,4.5,3,0,3,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
2461,2461,0,0,1,1,8,52.3122,4.95602,2,2.0,2.0,62,70.0,2,30,2.0,2.0,30.0,30.0,2.0,30.0,0,0,0,0,14,0,0,5.0,5.0,4.93,5.0,5.0,4.71,5.0,1,1,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
2462,2462,100,100,1,1,6,52.3838,4.88539,3,1.577414409810935,2.0,40,149.0,2,14,2.0,2.0,14.0,14.0,2.0,14.0,0,0,0,0,233,0,0,4.97,4.97,4.97,5.0,4.98,4.93,4.76,1,0,1,0,4.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
2463,2463,98,100,3,3,7,52.36292,4.88628,2,1.0,2.0,53,40.0,1,200,1.0,1.0,1125.0,1125.0,1.0,1125.0,29,59,89,364,161,61,10,4.47,4.64,4.71,4.75,4.63,4.85,4.4,4,0,4,0,5.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
2464,2464,60,100,2,2,7,52.38077,4.8945,2,1.0,1.0,69,91.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,10,33,57,332,4,2,2,4.75,4.75,4.75,5.0,3.75,5.0,5.0,1,0,1,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
2465,2465,100,94,0,0,2,52.37554,4.82136,2,1.0,1.0,98,64.0,2,15,2.0,2.0,1125.0,1125.0,2.0,1125.0,20,50,80,355,4,4,2,5.0,5.0,5.0,5.0,5.0,4.75,4.75,2,0,2,0,1.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
2466,2466,90,100,3,3,6,52.37212,4.85364,3,1.0,2.0,38,70.0,3,1125,2.0,3.0,1125.0,1125.0,2.3,1125.0,0,0,0,0,35,4,0,4.23,4.4,3.89,4.34,4.51,4.69,4.14,3,0,3,0,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
2467,2467,100,100,1,1,5,52.37134,4.89603,4,1.0,2.0,39,155.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,21,49,75,99,17,17,2,4.41,4.29,4.06,4.94,4.76,4.88,4.0,1,0,1,0,3.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
2468,2468,0,0,3,3,9,52.35503,4.89936,2,1.577414409810935,1.0,85,93.0,3,100,1.0,3.0,1125.0,1125.0,3.0,1125.0,1,9,29,29,193,28,5,4.96,4.99,4.97,4.96,4.98,4.93,4.79,3,1,2,0,4.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
2469,2469,100,99,7,7,9,52.37812,4.886629,2,1.0,1.0,31,217.0,1,60,1.0,4.0,3.0,60.0,1.3,54.9,9,32,52,52,32,10,0,4.69,4.75,4.63,4.91,4.91,5.0,4.5,5,5,0,0,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
2470,2470,100,95,1,1,4,52.35593,4.90072,2,1.0,1.0,72,111.0,2,31,2.0,2.0,31.0,31.0,2.0,31.0,17,47,77,351,317,7,2,4.8,4.78,4.91,4.95,4.93,4.87,4.68,1,0,1,0,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
2471,2471,0,0,5,5,3,52.34609,4.80854,2,1.0,1.0,47,190.0,2,30,2.0,2.0,30.0,30.0,2.0,30.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2472,2472,100,96,0,0,9,52.35374,4.91188,2,1.577414409810935,1.0,68,93.0,3,1125,2.0,3.0,1125.0,1125.0,3.0,1125.0,15,32,51,51,16,11,6,4.94,4.81,4.63,4.88,4.94,4.94,4.56,2,2,0,0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
2473,2473,92,100,1,1,1,52.32493,4.93962,4,2.0,3.0,26,96.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,6,31,53,218,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2474,2474,100,0,1,1,4,52.36202,4.86377,2,1.0,1.0,39,279.0,5,60,5.0,5.0,60.0,60.0,5.0,60.0,8,37,67,335,16,0,0,5.0,4.93,5.0,4.93,5.0,5.0,4.93,1,1,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
2475,2475,0,0,2,2,8,52.37583,4.89387,2,1.0,1.0,48,150.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,0,0,0,0,179,0,0,4.84,4.92,4.92,4.97,4.95,4.95,4.78,2,0,1,0,2.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
2476,2476,0,0,1,1,9,52.35584,4.87401,4,1.0,3.0,55,130.0,2,35,2.0,2.0,35.0,35.0,2.0,35.0,5,29,47,232,118,14,4,4.93,4.92,4.92,4.97,4.97,4.95,4.78,1,0,1,0,1.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
2477,2477,0,0,1,1,5,52.34841,5.00298,6,4.0,5.0,62,225.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,0,0,0,0,24,0,0,4.83,5.0,4.88,5.0,5.0,4.39,4.61,1,1,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
2478,2478,0,100,4,4,8,52.34049,4.92086,2,1.0,1.0,52,132.0,10,1125,10.0,10.0,1125.0,1125.0,10.0,1125.0,0,0,0,0,6,1,0,4.33,4.0,4.17,4.67,4.83,4.67,4.5,1,1,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
2479,2479,100,73,6,6,7,52.38503,4.87922,2,1.0,1.0,39,92.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,4,33,60,308,12,12,0,4.75,4.75,4.92,5.0,5.0,4.58,4.67,4,4,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
2480,2480,0,0,2,2,4,52.37348,4.84825,2,1.0,1.0,45,115.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,0,0,0,0,19,0,0,4.88,5.0,4.82,5.0,5.0,4.5,4.69,1,1,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2481,2481,0,0,1,1,6,52.36287,4.86486,2,1.0,1.0,44,121.0,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,0,0,0,0,13,0,0,5.0,4.92,4.85,4.92,5.0,5.0,4.85,1,1,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
2482,2482,100,100,1,1,6,52.37376,4.92702,2,1.0,2.0,69,75.0,2,30,2.0,2.0,1125.0,1125.0,2.0,1125.0,0,0,2,73,118,10,1,4.86,4.89,4.92,4.92,4.92,4.69,4.64,1,0,1,0,1.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
2483,2483,89,84,1,1,9,52.37297,4.8583,4,2.0,2.0,58,208.0,4,1125,4.0,4.0,1125.0,1125.0,4.0,1125.0,9,9,9,9,9,7,0,5.0,4.89,5.0,4.89,5.0,4.78,4.67,1,1,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
2484,2484,90,100,0,0,4,52.38329,4.88892,2,1.577414409810935,1.0,27,138.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,27,57,87,258,1,1,1,3.0,3.0,4.0,2.0,1.0,4.0,3.0,4,0,4,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
2485,2485,100,100,1,1,8,52.41051,4.95333,4,1.0,2.0,65,92.0,2,21,1.0,2.0,28.0,28.0,2.0,28.0,4,12,25,223,37,0,0,5.0,4.95,4.95,4.97,4.97,4.65,4.86,6,0,6,0,1.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
